"storenum","lat","long","year","new","state","population"
1809,41.9667873,-84.6705141,2005,0,"MI",10090554
1810,41.5269349,-73.8919732,1995,0,"NY",18524104
1810,41.5269349,-73.8919732,2000,0,"NY",18998044
1810,41.5269349,-73.8919732,2005,0,"NY",19330891
1811,36.862193,-76.210126,1995,0,"VA",6670693
1811,36.862193,-76.210126,2000,0,"VA",7104533
1811,36.862193,-76.210126,2005,0,"VA",7563887
1812,40.8469954,-81.944749,1995,0,"OH",11202751
1812,40.8469954,-81.944749,2000,0,"OH",11363844
1812,40.8469954,-81.944749,2005,0,"OH",11475262
1813,43.0522599,-77.057663,1995,0,"NY",18524104
1813,43.0522599,-77.057663,2000,0,"NY",18998044
1813,43.0522599,-77.057663,2005,0,"NY",19330891
1814,42.0528959,-88.337372,1995,0,"IL",12008437
1814,42.0528959,-88.337372,2000,0,"IL",12437645
1814,42.0528959,-88.337372,2005,0,"IL",12674452
1815,36.8085344,-119.860106,1995,0,"CA",31696582
1815,36.8085344,-119.860106,2000,0,"CA",33994571
1815,36.8085344,-119.860106,2005,0,"CA",35795255
1816,35.7965159,-78.491106,1995,0,"NC",7344674
1816,35.7965159,-78.491106,2000,0,"NC",8079383
1816,35.7965159,-78.491106,2005,0,"NC",8669452
1817,45.8503072,-119.2901554,1995,0,"OR",3184369
1817,45.8503072,-119.2901554,2000,0,"OR",3430891
1817,45.8503072,-119.2901554,2005,0,"OR",3617869
1818,41.765604,-88.367369,1995,0,"IL",12008437
1818,41.765604,-88.367369,2000,0,"IL",12437645
1818,41.765604,-88.367369,2005,0,"IL",12674452
1819,44.910405,-91.93114,1995,0,"WI",5184836
1819,44.910405,-91.93114,2000,0,"WI",5374254
1819,44.910405,-91.93114,2005,0,"WI",5541443
1820,40.8132794,-79.5435449,1995,0,"PA",12198403
1820,40.8132794,-79.5435449,2000,0,"PA",12285504
1820,40.8132794,-79.5435449,2005,0,"PA",12418161
1821,35.2131098,-80.6883171,1995,0,"NC",7344674
1821,35.2131098,-80.6883171,2000,0,"NC",8079383
1821,35.2131098,-80.6883171,2005,0,"NC",8669452
1823,39.825088,-76.979612,1995,0,"PA",12198403
1823,39.825088,-76.979612,2000,0,"PA",12285504
1823,39.825088,-76.979612,2005,0,"PA",12418161
1824,42.230494,-83.649472,1995,0,"MI",9676211
1824,42.230494,-83.649472,2000,0,"MI",9955308
1824,42.230494,-83.649472,2005,0,"MI",10090554
1825,38.797231,-77.523375,1995,0,"VA",6670693
1825,38.797231,-77.523375,2000,0,"VA",7104533
1825,38.797231,-77.523375,2005,0,"VA",7563887
1826,36.326113,-119.272573,1995,0,"CA",31696582
1826,36.326113,-119.272573,2000,0,"CA",33994571
1826,36.326113,-119.272573,2005,0,"CA",35795255
1827,40.727173,-111.547518,1995,0,"UT",2014177
1827,40.727173,-111.547518,2000,0,"UT",2244314
1827,40.727173,-111.547518,2005,0,"UT",2499637
1828,44.49366,-89.513148,1995,0,"WI",5184836
1828,44.49366,-89.513148,2000,0,"WI",5374254
1828,44.49366,-89.513148,2005,0,"WI",5541443
1829,34.185404,-79.363137,1995,0,"SC",3748582
1829,34.185404,-79.363137,2000,0,"SC",4023570
1829,34.185404,-79.363137,2005,0,"SC",4256199
1830,42.9545582,-76.5443883,1995,0,"NY",18524104
1830,42.9545582,-76.5443883,2000,0,"NY",18998044
1830,42.9545582,-76.5443883,2005,0,"NY",19330891
1831,43.1854255,-76.2389092,1995,0,"NY",18524104
1831,43.1854255,-76.2389092,2000,0,"NY",18998044
1831,43.1854255,-76.2389092,2005,0,"NY",19330891
1832,33.8132679,-116.4869166,1995,0,"CA",31696582
1832,33.8132679,-116.4869166,2000,0,"CA",33994571
1832,33.8132679,-116.4869166,2005,0,"CA",35795255
1833,38.3064616,-77.5134692,1995,0,"VA",6670693
1833,38.3064616,-77.5134692,2000,0,"VA",7104533
1833,38.3064616,-77.5134692,2005,0,"VA",7563887
1834,42.4343432,-123.3024722,1995,0,"OR",3184369
1834,42.4343432,-123.3024722,2000,0,"OR",3430891
1834,42.4343432,-123.3024722,2005,0,"OR",3617869
1835,42.0945434,-76.0121834,1995,0,"NY",18524104
1835,42.0945434,-76.0121834,2000,0,"NY",18998044
1835,42.0945434,-76.0121834,2005,0,"NY",19330891
1836,41.8750424,-84.031328,1995,0,"MI",9676211
1836,41.8750424,-84.031328,2000,0,"MI",9955308
1836,41.8750424,-84.031328,2005,0,"MI",10090554
1837,30.013753,-95.279304,1995,0,"TX",18958751
1837,30.013753,-95.279304,2000,0,"TX",20945963
1837,30.013753,-95.279304,2005,0,"TX",22801920
1838,36.2150484,-115.2461304,1995,0,"NV",1581578
1838,36.2150484,-115.2461304,2000,0,"NV",2018211
1838,36.2150484,-115.2461304,2005,0,"NV",2408804
1839,41.3997839,-82.101978,1995,0,"OH",11202751
1839,41.3997839,-82.101978,2000,0,"OH",11363844
1839,41.3997839,-82.101978,2005,0,"OH",11475262
1840,37.786131,-121.216042,1995,0,"CA",31696582
1840,37.786131,-121.216042,2000,0,"CA",33994571
1840,37.786131,-121.216042,2005,0,"CA",35795255
1841,36.771019,-76.251359,1995,0,"VA",6670693
1841,36.771019,-76.251359,2000,0,"VA",7104533
1841,36.771019,-76.251359,2005,0,"VA",7563887
1842,36.055538,-79.902839,1995,0,"NC",7344674
1842,36.055538,-79.902839,2000,0,"NC",8079383
1842,36.055538,-79.902839,2005,0,"NC",8669452
1843,45.228356,-123.174662,1995,0,"OR",3184369
1843,45.228356,-123.174662,2000,0,"OR",3430891
1843,45.228356,-123.174662,2005,0,"OR",3617869
1844,39.973873,-74.240417,1995,0,"NJ",8083242
1844,39.973873,-74.240417,2000,0,"NJ",8430921
1844,39.973873,-74.240417,2005,0,"NJ",8621837
1845,26.060826,-80.313291,1995,0,"FL",14537875
1845,26.060826,-80.313291,2000,0,"FL",16047118
1845,26.060826,-80.313291,2005,0,"FL",17783868
1846,31.340025,-109.524942,1995,0,"AZ",4432499
1846,31.340025,-109.524942,2000,0,"AZ",5166697
1846,31.340025,-109.524942,2005,0,"AZ",5974834
1847,29.210792,-82.065622,1995,0,"FL",14537875
1847,29.210792,-82.065622,2000,0,"FL",16047118
1847,29.210792,-82.065622,2005,0,"FL",17783868
1848,41.875465,-88.065729,1995,0,"IL",12008437
1848,41.875465,-88.065729,2000,0,"IL",12437645
1848,41.875465,-88.065729,2005,0,"IL",12674452
1849,36.189828,-80.274614,1995,0,"NC",7344674
1849,36.189828,-80.274614,2000,0,"NC",8079383
1849,36.189828,-80.274614,2005,0,"NC",8669452
1850,39.92924,-77.636319,1995,0,"PA",12198403
1850,39.92924,-77.636319,2000,0,"PA",12285504
1850,39.92924,-77.636319,2005,0,"PA",12418161
1851,26.208279,-80.223239,1995,0,"FL",14537875
1851,26.208279,-80.223239,2000,0,"FL",16047118
1851,26.208279,-80.223239,2005,0,"FL",17783868
1852,38.647064,-77.294622,1995,0,"VA",6670693
1852,38.647064,-77.294622,2000,0,"VA",7104533
1852,38.647064,-77.294622,2005,0,"VA",7563887
1853,33.725549,-117.006658,1995,0,"CA",31696582
1853,33.725549,-117.006658,2000,0,"CA",33994571
1853,33.725549,-117.006658,2005,0,"CA",35795255
1855,44.85614,-93.432441,1995,0,"MN",4660180
1855,44.85614,-93.432441,2000,0,"MN",4933958
1855,44.85614,-93.432441,2005,0,"MN",5106560
1856,44.8361426,-68.7396441,1995,0,"ME",1243480
1856,44.8361426,-68.7396441,2000,0,"ME",1277211
1856,44.8361426,-68.7396441,2005,0,"ME",1311631
1857,41.679037,-81.307471,1995,0,"OH",11202751
1857,41.679037,-81.307471,2000,0,"OH",11363844
1857,41.679037,-81.307471,2005,0,"OH",11475262
1858,44.9494122,-95.6400496,1995,0,"MN",4660180
1858,44.9494122,-95.6400496,2000,0,"MN",4933958
1858,44.9494122,-95.6400496,2005,0,"MN",5106560
1859,32.69714,-115.496572,1995,0,"CA",31696582
1859,32.69714,-115.496572,2000,0,"CA",33994571
1859,32.69714,-115.496572,2005,0,"CA",35795255
1860,39.6033954,-75.7929362,1995,0,"MD",5070033
1860,39.6033954,-75.7929362,2000,0,"MD",5310579
1860,39.6033954,-75.7929362,2005,0,"MD",5582520
1861,45.033555,-92.831789,1995,0,"MN",4660180
1861,45.033555,-92.831789,2000,0,"MN",4933958
1861,45.033555,-92.831789,2005,0,"MN",5106560
1862,34.0713431,-117.3705206,1995,0,"CA",31696582
1862,34.0713431,-117.3705206,2000,0,"CA",33994571
1862,34.0713431,-117.3705206,2005,0,"CA",35795255
1863,41.640275,-81.44469,1995,0,"OH",11202751
1863,41.640275,-81.44469,2000,0,"OH",11363844
1863,41.640275,-81.44469,2005,0,"OH",11475262
1864,45.1002125,-93.3865902,1995,0,"MN",4660180
1864,45.1002125,-93.3865902,2000,0,"MN",4933958
1864,45.1002125,-93.3865902,2005,0,"MN",5106560
1865,44.5413564,-95.0914527,1995,0,"MN",4660180
1865,44.5413564,-95.0914527,2000,0,"MN",4933958
1865,44.5413564,-95.0914527,2005,0,"MN",5106560
1866,44.6272742,-70.1577451,1995,0,"ME",1243480
1866,44.6272742,-70.1577451,2000,0,"ME",1277211
1866,44.6272742,-70.1577451,2005,0,"ME",1311631
1867,39.585777,-76.9847829,1995,0,"MD",5070033
1867,39.585777,-76.9847829,2000,0,"MD",5310579
1867,39.585777,-76.9847829,2005,0,"MD",5582520
1868,44.1205565,-70.2363986,1995,0,"ME",1243480
1868,44.1205565,-70.2363986,2000,0,"ME",1277211
1868,44.1205565,-70.2363986,2005,0,"ME",1311631
1869,39.8939012,-74.9293237,1995,0,"NJ",8083242
1869,39.8939012,-74.9293237,2000,0,"NJ",8430921
1869,39.8939012,-74.9293237,2005,0,"NJ",8621837
1870,46.7346102,-117.0353757,1995,0,"ID",1177322
1870,46.7346102,-117.0353757,2000,0,"ID",1299551
1870,46.7346102,-117.0353757,2005,0,"ID",1425862
1871,43.9763899,-75.9588133,1995,0,"NY",18524104
1871,43.9763899,-75.9588133,2000,0,"NY",18998044
1871,43.9763899,-75.9588133,2005,0,"NY",19330891
1872,46.592891,-111.9906193,1995,0,"MT",876553
1872,46.592891,-111.9906193,2000,0,"MT",903293
1872,46.592891,-111.9906193,2005,0,"MT",934801
1873,41.7881937,-71.4985771,1995,0,"RI",1017002
1873,41.7881937,-71.4985771,2000,0,"RI",1050736
1873,41.7881937,-71.4985771,2005,0,"RI",1064989
1874,26.931385,-82.310806,1995,0,"FL",14537875
1874,26.931385,-82.310806,2000,0,"FL",16047118
1874,26.931385,-82.310806,2005,0,"FL",17783868
1875,39.1307536,-76.6392873,1995,0,"MD",5070033
1875,39.1307536,-76.6392873,2000,0,"MD",5310579
1875,39.1307536,-76.6392873,2005,0,"MD",5582520
1876,45.7109689,-121.5389896,1995,0,"OR",3184369
1876,45.7109689,-121.5389896,2000,0,"OR",3430891
1876,45.7109689,-121.5389896,2005,0,"OR",3617869
1877,36.082701,-119.045312,1995,0,"CA",31696582
1877,36.082701,-119.045312,2000,0,"CA",33994571
1877,36.082701,-119.045312,2005,0,"CA",35795255
1878,43.837417,-111.776078,1995,0,"ID",1177322
1878,43.837417,-111.776078,2000,0,"ID",1299551
1878,43.837417,-111.776078,2005,0,"ID",1425862
1879,34.882642,-116.992123,1995,0,"CA",31696582
1879,34.882642,-116.992123,2000,0,"CA",33994571
1879,34.882642,-116.992123,2005,0,"CA",35795255
1880,43.3915143,-124.2515831,1995,0,"OR",3184369
1880,43.3915143,-124.2515831,2000,0,"OR",3430891
1880,43.3915143,-124.2515831,2005,0,"OR",3617869
1881,38.649872,-121.384477,1995,0,"CA",31696582
1881,38.649872,-121.384477,2000,0,"CA",33994571
1881,38.649872,-121.384477,2005,0,"CA",35795255
1882,36.577473,-119.634056,1995,0,"CA",31696582
1882,36.577473,-119.634056,2000,0,"CA",33994571
1882,36.577473,-119.634056,2005,0,"CA",35795255
1883,40.6872885,-80.2714505,1995,0,"PA",12198403
1883,40.6872885,-80.2714505,2000,0,"PA",12285504
1883,40.6872885,-80.2714505,2005,0,"PA",12418161
1884,41.4637498,-75.6408603,2000,0,"PA",12285504
1884,41.4637498,-75.6408603,2005,0,"PA",12418161
1885,40.8779724,-79.9431696,1995,0,"PA",12198403
1885,40.8779724,-79.9431696,2000,0,"PA",12285504
1885,40.8779724,-79.9431696,2005,0,"PA",12418161
1886,40.246675,-77.027063,1995,0,"PA",12198403
1886,40.246675,-77.027063,2000,0,"PA",12285504
1886,40.246675,-77.027063,2005,0,"PA",12418161
1887,41.260906,-76.9159211,1995,0,"PA",12198403
1887,41.260906,-76.9159211,2000,0,"PA",12285504
1887,41.260906,-76.9159211,2005,0,"PA",12418161
1888,41.7604424,-111.8308216,1995,0,"UT",2014177
1888,41.7604424,-111.8308216,2000,0,"UT",2244314
1888,41.7604424,-111.8308216,2005,0,"UT",2499637
1889,45.3365043,-118.0617064,1995,0,"OR",3184369
1889,45.3365043,-118.0617064,2000,0,"OR",3430891
1889,45.3365043,-118.0617064,2005,0,"OR",3617869
1890,38.416986,-75.568528,1995,0,"MD",5070033
1890,38.416986,-75.568528,2000,0,"MD",5310579
1890,38.416986,-75.568528,2005,0,"MD",5582520
1891,41.8066559,-72.538225,1995,0,"CT",3324144
1891,41.8066559,-72.538225,2000,0,"CT",3411726
1891,41.8066559,-72.538225,2005,0,"CT",3477416
1892,41.777844,-87.8635995,1995,0,"IL",12008437
1892,41.777844,-87.8635995,2000,0,"IL",12437645
1892,41.777844,-87.8635995,2005,0,"IL",12674452
1893,38.9363459,-76.7202157,1995,0,"MD",5070033
1893,38.9363459,-76.7202157,2000,0,"MD",5310579
1893,38.9363459,-76.7202157,2005,0,"MD",5582520
1894,41.1617279,-81.860326,1995,0,"OH",11202751
1894,41.1617279,-81.860326,2000,0,"OH",11363844
1894,41.1617279,-81.860326,2005,0,"OH",11475262
1895,41.1329818,-81.6333953,1995,0,"OH",11202751
1895,41.1329818,-81.6333953,2000,0,"OH",11363844
1895,41.1329818,-81.6333953,2005,0,"OH",11475262
1896,38.949733,-104.800139,1995,0,"CO",3826653
1896,38.949733,-104.800139,2000,0,"CO",4328070
1896,38.949733,-104.800139,2005,0,"CO",4660780
1897,42.001896,-88.043742,1995,0,"IL",12008437
1897,42.001896,-88.043742,2000,0,"IL",12437645
1897,42.001896,-88.043742,2005,0,"IL",12674452
1898,41.9234579,-88.2606799,1995,0,"IL",12008437
1898,41.9234579,-88.2606799,2000,0,"IL",12437645
1898,41.9234579,-88.2606799,2005,0,"IL",12674452
1899,33.94085,-117.285343,1995,0,"CA",31696582
1899,33.94085,-117.285343,2000,0,"CA",33994571
1899,33.94085,-117.285343,2005,0,"CA",35795255
1900,42.5601324,-113.7931537,1995,0,"ID",1177322
1900,42.5601324,-113.7931537,2000,0,"ID",1299551
1900,42.5601324,-113.7931537,2005,0,"ID",1425862
1901,45.96342,-112.509808,1995,0,"MT",876553
1901,45.96342,-112.509808,2000,0,"MT",903293
1901,45.96342,-112.509808,2005,0,"MT",934801
1902,43.486665,-111.981399,1995,0,"ID",1177322
1902,43.486665,-111.981399,2000,0,"ID",1299551
1902,43.486665,-111.981399,2005,0,"ID",1425862
1903,39.1441984,-121.6538164,1995,0,"CA",31696582
1903,39.1441984,-121.6538164,2000,0,"CA",33994571
1903,39.1441984,-121.6538164,2005,0,"CA",35795255
1904,39.1165499,-77.5402469,1995,0,"VA",6670693
1904,39.1165499,-77.5402469,2000,0,"VA",7104533
1904,39.1165499,-77.5402469,2005,0,"VA",7563887
1905,43.198316,-112.36125,1995,0,"ID",1177322
1905,43.198316,-112.36125,2000,0,"ID",1299551
1905,43.198316,-112.36125,2005,0,"ID",1425862
1906,41.6443162,-70.8860391,1995,0,"MA",6141445
1906,41.6443162,-70.8860391,2000,0,"MA",6363015
1906,41.6443162,-70.8860391,2005,0,"MA",6453031
1907,42.8516432,-72.5476822,1995,0,"NH",1157561
1907,42.8516432,-72.5476822,2000,0,"NH",1240446
1907,42.8516432,-72.5476822,2005,0,"NH",1301415
1908,44.4791582,-87.9694092,1995,0,"WI",5184836
1908,44.4791582,-87.9694092,2000,0,"WI",5374254
1908,44.4791582,-87.9694092,2005,0,"WI",5541443
1909,43.106262,-78.997997,1995,0,"NY",18524104
1909,43.106262,-78.997997,2000,0,"NY",18998044
1909,43.106262,-78.997997,2005,0,"NY",19330891
1910,41.774433,-124.189979,1995,0,"CA",31696582
1910,41.774433,-124.189979,2000,0,"CA",33994571
1910,41.774433,-124.189979,2005,0,"CA",35795255
1911,40.992706,-81.4888579,1995,0,"OH",11202751
1911,40.992706,-81.4888579,2000,0,"OH",11363844
1911,40.992706,-81.4888579,2005,0,"OH",11475262
1912,33.890482,-117.517814,1995,0,"CA",31696582
1912,33.890482,-117.517814,2000,0,"CA",33994571
1912,33.890482,-117.517814,2005,0,"CA",35795255
1913,41.3539388,-83.6502166,1995,0,"OH",11202751
1913,41.3539388,-83.6502166,2000,0,"OH",11363844
1913,41.3539388,-83.6502166,2005,0,"OH",11475262
1914,34.1375543,-117.1952563,1995,0,"CA",31696582
1914,34.1375543,-117.1952563,2000,0,"CA",33994571
1914,34.1375543,-117.1952563,2005,0,"CA",35795255
1915,34.127707,-116.398364,1995,0,"CA",31696582
1915,34.127707,-116.398364,2000,0,"CA",33994571
1915,34.127707,-116.398364,2005,0,"CA",35795255
1916,26.3477998,-80.202972,1995,0,"FL",14537875
1916,26.3477998,-80.202972,2000,0,"FL",16047118
1916,26.3477998,-80.202972,2005,0,"FL",17783868
1917,32.8422444,-116.9902626,1995,0,"CA",31696582
1917,32.8422444,-116.9902626,2000,0,"CA",33994571
1917,32.8422444,-116.9902626,2005,0,"CA",35795255
1918,42.1161634,-71.4652276,1995,0,"MA",6141445
1918,42.1161634,-71.4652276,2000,0,"MA",6363015
1918,42.1161634,-71.4652276,2005,0,"MA",6453031
1919,45.363739,-68.470219,1995,0,"ME",1243480
1919,45.363739,-68.470219,2000,0,"ME",1277211
1919,45.363739,-68.470219,2005,0,"ME",1311631
1920,44.878806,-123.026067,1995,0,"OR",3184369
1920,44.878806,-123.026067,2000,0,"OR",3430891
1920,44.878806,-123.026067,2005,0,"OR",3617869
1921,39.68316,-74.245621,1995,0,"NJ",8083242
1921,39.68316,-74.245621,2000,0,"NJ",8430921
1921,39.68316,-74.245621,2005,0,"NJ",8621837
1922,34.103564,-117.531374,1995,0,"CA",31696582
1922,34.103564,-117.531374,2000,0,"CA",33994571
1922,34.103564,-117.531374,2005,0,"CA",35795255
1923,43.036474,-85.692785,1995,0,"MI",9676211
1923,43.036474,-85.692785,2000,0,"MI",9955308
1923,43.036474,-85.692785,2005,0,"MI",10090554
1924,46.697218,-68.014615,1995,0,"ME",1243480
1924,46.697218,-68.014615,2000,0,"ME",1277211
1924,46.697218,-68.014615,2005,0,"ME",1311631
1925,44.6545058,-124.0547726,1995,0,"OR",3184369
1925,44.6545058,-124.0547726,2000,0,"OR",3430891
1925,44.6545058,-124.0547726,2005,0,"OR",3617869
1926,43.4639,-76.478451,1995,0,"NY",18524104
1926,43.4639,-76.478451,2000,0,"NY",18998044
1926,43.4639,-76.478451,2005,0,"NY",19330891
1927,41.3098389,-81.5174655,1995,0,"OH",11202751
1927,41.3098389,-81.5174655,2000,0,"OH",11363844
1927,41.3098389,-81.5174655,2005,0,"OH",11475262
1928,43.000224,-83.765088,1995,0,"MI",9676211
1928,43.000224,-83.765088,2000,0,"MI",9955308
1928,43.000224,-83.765088,2005,0,"MI",10090554
1929,46.6923551,-92.456872,1995,0,"MN",4660180
1929,46.6923551,-92.456872,2000,0,"MN",4933958
1929,46.6923551,-92.456872,2005,0,"MN",5106560
1930,42.8260305,-71.1072636,1995,0,"NH",1157561
1930,42.8260305,-71.1072636,2000,0,"NH",1240446
1930,42.8260305,-71.1072636,2005,0,"NH",1301415
1931,45.6331807,-89.3871968,1995,0,"WI",5184836
1931,45.6331807,-89.3871968,2000,0,"WI",5374254
1931,45.6331807,-89.3871968,2005,0,"WI",5541443
1932,44.5328863,-68.4083752,1995,0,"ME",1243480
1932,44.5328863,-68.4083752,2000,0,"ME",1277211
1932,44.5328863,-68.4083752,2005,0,"ME",1311631
1933,41.905187,-87.908516,1995,0,"IL",12008437
1933,41.905187,-87.908516,2000,0,"IL",12437645
1933,41.905187,-87.908516,2005,0,"IL",12674452
1934,36.7120794,-78.1048517,1995,0,"VA",6670693
1934,36.7120794,-78.1048517,2000,0,"VA",7104533
1934,36.7120794,-78.1048517,2005,0,"VA",7563887
1935,40.2776884,-78.846559,1995,0,"PA",12198403
1935,40.2776884,-78.846559,2000,0,"PA",12285504
1935,40.2776884,-78.846559,2005,0,"PA",12418161
1936,46.488854,-84.3117815,1995,0,"MI",9676211
1936,46.488854,-84.3117815,2000,0,"MI",9955308
1936,46.488854,-84.3117815,2005,0,"MI",10090554
1937,40.3133602,-81.8606539,1995,0,"OH",11202751
1937,40.3133602,-81.8606539,2000,0,"OH",11363844
1937,40.3133602,-81.8606539,2005,0,"OH",11475262
1938,41.764628,-87.744629,1995,0,"IL",12008437
1938,41.764628,-87.744629,2000,0,"IL",12437645
1938,41.764628,-87.744629,2005,0,"IL",12674452
1939,43.906809,-69.907871,1995,0,"ME",1243480
1939,43.906809,-69.907871,2000,0,"ME",1277211
1939,43.906809,-69.907871,2005,0,"ME",1311631
1940,42.6149775,-73.7027671,1995,0,"NY",18524104
1940,42.6149775,-73.7027671,2000,0,"NY",18998044
1940,42.6149775,-73.7027671,2005,0,"NY",19330891
1941,34.116658,-117.826863,1995,0,"CA",31696582
1941,34.116658,-117.826863,2000,0,"CA",33994571
1941,34.116658,-117.826863,2005,0,"CA",35795255
1942,42.8087568,-86.0896459,1995,0,"MI",9676211
1942,42.8087568,-86.0896459,2000,0,"MI",9955308
1942,42.8087568,-86.0896459,2005,0,"MI",10090554
1943,40.858332,-96.678429,1995,0,"NE",1656992
1943,40.858332,-96.678429,2000,0,"NE",1713345
1943,40.858332,-96.678429,2005,0,"NE",1751721
1945,41.783672,-77.067473,1995,0,"PA",12198403
1945,41.783672,-77.067473,2000,0,"PA",12285504
1945,41.783672,-77.067473,2005,0,"PA",12418161
1946,44.952101,-74.8462629,1995,0,"NY",18524104
1946,44.952101,-74.8462629,2000,0,"NY",18998044
1946,44.952101,-74.8462629,2005,0,"NY",19330891
1947,48.435232,-119.484181,1995,0,"WA",5481027
1947,48.435232,-119.484181,2000,0,"WA",5911122
1947,48.435232,-119.484181,2005,0,"WA",6261282
1948,40.400091,-80.54976,1995,0,"WV",1823700
1948,40.400091,-80.54976,2000,0,"WV",1806962
1948,40.400091,-80.54976,2005,0,"WV",1803920
1949,42.454241,-79.309923,1995,0,"NY",18524104
1949,42.454241,-79.309923,2000,0,"NY",18998044
1949,42.454241,-79.309923,2005,0,"NY",19330891
1950,36.272242,-76.970753,1995,0,"NC",7344674
1950,36.272242,-76.970753,2000,0,"NC",8079383
1950,36.272242,-76.970753,2005,0,"NC",8669452
1951,44.024738,-116.939842,1995,0,"OR",3184369
1951,44.024738,-116.939842,2000,0,"OR",3430891
1951,44.024738,-116.939842,2005,0,"OR",3617869
1952,45.123438,-93.265006,1995,0,"MN",4660180
1952,45.123438,-93.265006,2000,0,"MN",4933958
1952,45.123438,-93.265006,2005,0,"MN",5106560
1953,36.090357,-78.298559,1995,0,"NC",7344674
1953,36.090357,-78.298559,2000,0,"NC",8079383
1953,36.090357,-78.298559,2005,0,"NC",8669452
1954,43.4160343,-70.7509735,1995,0,"ME",1243480
1954,43.4160343,-70.7509735,2000,0,"ME",1277211
1954,43.4160343,-70.7509735,2005,0,"ME",1311631
1955,42.315604,-89.031358,1995,0,"IL",12008437
1955,42.315604,-89.031358,2000,0,"IL",12437645
1955,42.315604,-89.031358,2005,0,"IL",12674452
1956,45.7573859,-108.57935,1995,0,"MT",876553
1956,45.7573859,-108.57935,2000,0,"MT",903293
1956,45.7573859,-108.57935,2005,0,"MT",934801
1957,26.2745141,-81.8032672,1995,0,"FL",14537875
1957,26.2745141,-81.8032672,2000,0,"FL",16047118
1957,26.2745141,-81.8032672,2005,0,"FL",17783868
1958,26.3680913,-98.7946504,1995,0,"TX",18958751
1958,26.3680913,-98.7946504,2000,0,"TX",20945963
1958,26.3680913,-98.7946504,2005,0,"TX",22801920
1959,41.4656322,-74.4502441,1995,0,"NY",18524104
1959,41.4656322,-74.4502441,2000,0,"NY",18998044
1959,41.4656322,-74.4502441,2005,0,"NY",19330891
1960,27.95722,-82.503417,1995,0,"FL",14537875
1960,27.95722,-82.503417,2000,0,"FL",16047118
1960,27.95722,-82.503417,2005,0,"FL",17783868
1961,38.988267,-84.4015019,1995,0,"KY",3887427
1961,38.988267,-84.4015019,2000,0,"KY",4048903
1961,38.988267,-84.4015019,2005,0,"KY",4182293
1962,40.478816,-86.103529,1995,0,"IN",5851459
1962,40.478816,-86.103529,2000,0,"IN",6091649
1962,40.478816,-86.103529,2005,0,"IN",6253120
1963,37.508905,-120.873122,1995,0,"CA",31696582
1963,37.508905,-120.873122,2000,0,"CA",33994571
1963,37.508905,-120.873122,2005,0,"CA",35795255
1964,41.351688,-71.761337,1995,0,"RI",1017002
1964,41.351688,-71.761337,2000,0,"RI",1050736
1964,41.351688,-71.761337,2005,0,"RI",1064989
1965,41.227877,-95.847482,1995,0,"IA",2867373
1965,41.227877,-95.847482,2000,0,"IA",2928184
1965,41.227877,-95.847482,2005,0,"IA",2949450
1966,42.800706,-77.787585,1995,0,"NY",18524104
1966,42.800706,-77.787585,2000,0,"NY",18998044
1966,42.800706,-77.787585,2005,0,"NY",19330891
1967,42.13954,-72.500557,1995,0,"MA",6141445
1967,42.13954,-72.500557,2000,0,"MA",6363015
1967,42.13954,-72.500557,2005,0,"MA",6453031
1968,39.497727,-76.174589,1995,0,"MD",5070033
1968,39.497727,-76.174589,2000,0,"MD",5310579
1968,39.497727,-76.174589,2005,0,"MD",5582520
1969,37.503657,-77.628124,1995,0,"VA",6670693
1969,37.503657,-77.628124,2000,0,"VA",7104533
1969,37.503657,-77.628124,2005,0,"VA",7563887
1970,42.373165,-71.562492,1995,0,"MA",6141445
1970,42.373165,-71.562492,2000,0,"MA",6363015
1970,42.373165,-71.562492,2005,0,"MA",6453031
1971,44.079534,-92.513401,1995,0,"MN",4660180
1971,44.079534,-92.513401,2000,0,"MN",4933958
1971,44.079534,-92.513401,2005,0,"MN",5106560
1972,37.698599,-121.768132,1995,0,"CA",31696582
1972,37.698599,-121.768132,2000,0,"CA",33994571
1972,37.698599,-121.768132,2005,0,"CA",35795255
1973,42.09922,-79.301001,1995,0,"NY",18524104
1973,42.09922,-79.301001,2000,0,"NY",18998044
1973,42.09922,-79.301001,2005,0,"NY",19330891
1974,46.141624,-67.840607,1995,0,"ME",1243480
1974,46.141624,-67.840607,2000,0,"ME",1277211
1974,46.141624,-67.840607,2005,0,"ME",1311631
1975,43.375904,-72.328186,1995,0,"NH",1157561
1975,43.375904,-72.328186,2000,0,"NH",1240446
1975,43.375904,-72.328186,2005,0,"NH",1301415
1976,42.154444,-76.878782,1995,0,"NY",18524104
1976,42.154444,-76.878782,2000,0,"NY",18998044
1976,42.154444,-76.878782,2005,0,"NY",19330891
1977,40.070614,-74.123421,1995,0,"NJ",8083242
1977,40.070614,-74.123421,2000,0,"NJ",8430921
1977,40.070614,-74.123421,2005,0,"NJ",8621837
1978,41.363621,-86.32893,1995,0,"IN",5851459
1978,41.363621,-86.32893,2000,0,"IN",6091649
1978,41.363621,-86.32893,2005,0,"IN",6253120
1979,38.930122,-122.616463,1995,0,"CA",31696582
1979,38.930122,-122.616463,2000,0,"CA",33994571
1979,38.930122,-122.616463,2005,0,"CA",35795255
1980,41.924503,-71.888855,1995,1,"CT",3324144
